scatter,diam_Leo_mid,diam_Leo_upr,diam_Leo_lwr,Qc_Leo_mid,Qc_Leo_upr,Qc_Leo_lwr,diam_Penny_mid,diam_Penny_upr,diam_Penny_lwr,Qc_Penny_mid,Qc_Penny_upr,Qc_Penny_lwr
0.000100297342136087,0.256353553489725,0.317144070084681,0.214187504309148,0.00446463849506175,0.00773079374089101,0.00280821015236646,0.241139665206362,0.298229169306468,0.201511246231106,0.00381270839742309,0.00659664802251027,0.00239923790900631
0.000100673967710106,0.256548116618031,0.317387143552139,0.214349496814633,0.00447337619687927,0.00774604506887302,0.00281368756111024,0.241327274370009,0.298463346902321,0.201667816309548,0.00382037728792339,0.00661001457579941,0.00240405479475055
0.000101052007547155,0.256741387729894,0.317627094671011,0.214510468591812,0.00448209220139351,0.00776120236550322,0.00281915234749372,0.241515588023002,0.298698403856187,0.201824974322768,0.00382807497579984,0.00662343132170282,0.0024088897683356
0.00010143146695792,0.256935384592229,0.317867630435084,0.214672044832546,0.00449084093529154,0.00777640471560919,0.00282463765464341,0.241704608810761,0.298934343470134,0.201982722478515,0.00383580156918916,0.00663689844869828,0.00241374289768294
0.000101812351273027,0.257130109930296,0.318109069432665,0.21483422780665,0.00449962252147515,0.00779166415191217,0.00283014355961662,0.24189404129008,0.299167426733028,0.202139946892729,0.00384355004809878,0.00665029183420754,0.00241859407962684
0.000102194665843122,0.257325566479585,0.318351415055477,0.214997019792463,0.00450843708330762,0.00780698088877602,0.00283567013976005,0.24208200464442,0.299401058674231,0.202296794950373,0.00385127548111725,0.00666372466514392,0.00242344600609591
0.000102578416038941,0.257519978924234,0.318594670707981,0.21515890917988,0.00451723656715981,0.00782235514136951,0.00284118645976878,0.242270673818124,0.299635567924464,0.202454231986633,0.00385902992383411,0.00667720793757311,0.00242831615198688
0.000102963607251387,0.257714242139176,0.31883883980742,0.215320689182813,0.00452604526972323,0.00783778712566938,0.00284670879993364,0.242460051461607,0.299870957778102,0.202612260213177,0.0038668134851834,0.00669074184090746,0.00243320458571532
0.00010335024489161,0.257909234830028,0.319080118642697,0.215483076684262,0.00453488704975997,0.00785313328317544,0.00285225187698435,0.242650140235237,0.300107231541891,0.202770707985196,0.00387462627450822,0.00670432656527061,0.00243810821649008
0.000103738334391076,0.258104959736037,0.319321739310746,0.215646073965439,0.00454376203147894,0.00786851576042112,0.00285781576878979,0.242839222283775,0.300344213216577,0.202927834904847,0.00388242703526276,0.00671795630211454,0.00244299544631092
0.000104127881201646,0.25830114584389,0.319564267286216,0.21580948429634,0.00455266288157483,0.00788395600025748,0.00286339645427685,0.24302824776037,0.30057817691064,0.203085551850266,0.00389023865753671,0.00673150647584333,0.00244790102812093
0.000104518890795656,0.258495676529636,0.319807705976128,0.215971468860471,0.0045615319879066,0.00789945421958829,0.0028689560902357,0.243217983044694,0.300813019159495,0.203243861037053,0.00389807961315749,0.00674510753169772,0.00245282503083349
0.00010491136866599,0.258690937695667,0.320052058800296,0.216134061691264,0.0045704343985333,0.00791501063613178,0.00287453660312946,0.243408430802138,0.301048743262195,0.203402764689128,0.00390595001227446,0.00675875966074466,0.00245776752362074
0.000105305320326158,0.258886932085004,0.320297329191379,0.216297265072814,0.00457937023851557,0.00793062546842376,0.00288013807135293,0.243598933803202,0.30128535253018,0.203560934111142,0.003913834013568,0.00677246305476861,0.0024627042579956
0.000105700751310373,0.259083662450966,0.320539941263921,0.216461081297796,0.00458833963338365,0.00794616279648902,0.00288576057359524,0.24378831652057,0.301522850287327,0.203718931994489,0.00392170324707665,0.00678621790627418,0.00246764554387374
0.000106097667173632,0.259279693402673,0.320782650761235,0.216624385259062,0.00459730331774885,0.0079617275232589,0.00289138084091917,0.243978410387138,0.301760538705458,0.203877523174151,0.00392960203026753,0.00680000078148054,0.00247260538472644
0.000106496073491788,0.259475224580195,0.321026271654622,0.216787182976637,0.00460626681029276,0.00797735069698292,0.00289699902943978,0.244169218073336,0.301995715055491,0.20403670987801,0.00393753047410234,0.00681372068814436,0.00247758385022927
0.000106895975861635,0.259671489994939,0.321270807366456,0.216950592014338,0.00461526396156033,0.00799303253713463,0.00290263831476545,0.24436074225962,0.302231774513948,0.204196106963116,0.00394548868995949,0.00682749211429627,0.00248257389363666
0.000107297379900982,0.259868492404033,0.321516261331964,0.217114614667727,0.00462429489794312,0.00800877326401178,0.00290829877611661,0.244550890517033,0.302468720396982,0.204354386194797,0.00395342587015454,0.00684131525339661,0.0024875511424333
0.000107700291248734,0.260066234574958,0.32176263699927,0.217279253240987,0.00463335974630731,0.00802457309873936,0.00291398049301115,0.244741344061073,0.302706556033197,0.20451325977928,0.00396138292128681,0.00685519029963213,0.00249254708124848
0.000108104715564968,0.260262101839016,0.322006611101425,0.217442460783427,0.00464238655271794,0.00804030482681715,0.00291964087509064,0.244932512775365,0.302945284763696,0.204672729948416,0.0039693698518644,0.00686911744791882,0.00249756178026492
0.00010851065853102,0.260458638309811,0.322250418133006,0.217606075977461,0.00465144542998659,0.00805605413439124,0.00292531823954504,0.245124399345436,0.30318369070635,0.204832798942433,0.00397738677408734,0.00688305551474815,0.00250259530992888
0.000108918125849555,0.260655912792797,0.322495140682,0.217770305561319,0.00466053832415718,0.00807186258203705,0.00293101692301549,0.245315975995045,0.303420086393144,0.204991916578331,0.00398540862058736,0.00689694731195373,0.00250761906462528
0.000109327123244655,0.260853928059275,0.322740782186258,0.21793515184209,0.00466966536296623,0.00808773039183085,0.00293673700555681,0.245506790486953,0.303657369767082,0.205151073168619,0.00399342438769613,0.00691089127411189,0.00251265136656837
